Timestamp,Survey,Job Title,Region,City,Gross Salary,Currency,USD Gross Salary,Hourly Rate,Studio Size,Years of XP,Gender,Queer?,Ethnicity,Disabled,Benefits,Additional Comments,Job Category
06/03/2021 0:05:56,GL,Project Manager,Canada,Montreal,"65,000.00",CAD,"$51,690",,1000+,2-5,Female,Yes,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",Yes,"401k, medical, PTO, company holidays pc game library, bonus structure",,Project Manager
10/03/2020 21:34:40,GL,PR Manager,West South Central,Texas,"50,000.00",USD,"$50,000",,251-1000,2-5,Male,No,White (Original Peoples of Eastern Europe ),,"401K Matching, Medical/Dental, 10 PTO/yr",,Public Relations
08/06/2020 20:31:03,GL,Public Relations,CA,,"110,000.00",USD,"$110,000",,NA,6-10,Female,No,Prefer to Not Disclose,,"Full medical, dental, vision; 401k with match",,Public Relations
10/06/2020 0:38:47,GL,"PR Coordinator, Senior",Canada,Vancouver,"55,000.00",CAD,"$43,738",,11-50,2-5,Male,No,White (Original Peoples of Eastern Europe ),,Yes,,Public Relations
2/17/19,GL,PR Specialist,Canada,Montreal,"65,000.00",CAD,"$51,690",,11-50,6-10,Female,,White (Original Peoples of Eastern Europe ),,"Full time working remotely. Health/Dental. 3 weeks vacation, flexible personal/sick days.",,Public Relations
07/03/2019 23:14:29,GL,QA,North America - Canada,Edmonton,"33,280.00",CAD,"$26,465",16,251-1000,0-1,Male,No,White (Original Peoples of Eastern Europe ),,Health & Dental after 6 months,"Contracts only, typically 6 months in length with slim possibly of extension. 12 months length max, then must take a 3 months break from company before starting a new contract.",QA
07/06/2020 20:30:24,GL,QA Analyst,Orange County,Irvine,"42,000.00",USD,"$42,000",22,1000+,11-15,Male,No,White (Original Peoples of Eastern Europe ),,"health/dental/vision, 401k, marginal profit sharing",,QA
07/06/2020 21:12:23,GL,QA Tester,East Coast,Maryland,"39,000.00",USD,"$39,000",18.75,251-1000,2-5,Female,No,White (Original Peoples of Eastern Europe ),,"Insurance, PTO, snacks",,QA
07/06/2020 23:52:10,GL,QA,North America,Lake Forest,"32,385.60",USD,"$32,386",15.57,51-250,2-5,Female,Yes,"Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture), White (Original Peoples of Eastern Europe )",,"100% paid PPO, Vision, Dental, 401k matching (3k), 3wks PTO (no separate sick time),",,QA
08/06/2020 1:09:59,GL,QA Tester,Midwestern United States,Chicago,"24,000.00",USD,"$24,000",$14.00,251-1000,2-5,Female,Yes,"Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture)",,"Full time, Portion of paycheck directed to public transit pass, insurance offered.","After disclosing disability to HR, management kept moving goal posts for me specifically, and I was terminated for ""inadequate job performance,"" as contract allowed. 
Previous XP in web QA, with hopes to transition to game dev- this was my first (and possibly last) industry job.",QA
08/06/2020 1:51:46,GL,"QA Tester, Contract",US Pacific Northwest,"Seattle, WA","36,000.00",USD,"$36,000",,251-1000,2-5,Male,No,White (Original Peoples of Eastern Europe ),,Opt-in employee paid health insurance,,QA
08/06/2020 3:09:40,GL,QA Tester,East Coast,Maryland,"39,000.00",USD,"$39,000",18.36,251-1000,2-5,Male,Yes,White (Original Peoples of Eastern Europe ),,"Insurance, PTO, snacks, discounted purchase",,QA
08/06/2020 13:42:07,GL,QA Tester,Easy Coast,Baltimore,"35,000.00",USD,"$35,000",$17,51-250,2-5,Male,Yes,White (Original Peoples of Eastern Europe ),,"Health, dental, vision insurance",,QA
08/06/2020 17:24:07,GL,QA Tester,East Coast,Rockville,"32,000.00",USD,"$32,000",17,251-1000,6-10,Male,No,White (Original Peoples of Eastern Europe ),,"Health, Vision, 401k, free breakfast, subsisted lunch executive chief team, in office fitness gym.",No Promotions even after shipping multiple GoTY sku.,QA
08/06/2020 17:25:21,GL,QA Tester,North America,Utah,"35,000.00",USD,"$35,000",,51-250,2-5,Female,No,Prefer to Not Disclose,,"Unlimited PTO, Dental, Medical, 401k","My 2 years experience is graduating with a Masters in game development. This is first ""job"" in industry.",QA
08/06/2020 18:11:52,GL,QA Specialist,South,Austin,"33,280.00",USD,"$33,280",$16,51-250,2-5,Female/Genderfluid,Yes,White (Original Peoples of Eastern Europe ),,"full healthcare, dental, vision",,QA
08/06/2020 19:09:13,GL,"QA Tester, Contract",East Coast,Rockville,"31,200.00",USD,"$31,200",15,1000+,0-1,Male,No,White (Original Peoples of Eastern Europe ),,None,From 2015 - 2016.,QA
08/06/2020 22:01:50,GL,QA Tester,Canada,Toronto,"33,500.00",CAD,"$26,640",,251-1000,2-5,Male,No,Black (Original Peoples of Africa and the Caribbean),,80% total coverage,,QA
09/06/2020 0:33:10,GL,QA Tester,North Amerlica,North Carolina,"31,000.00",USD,"$31,000",40+,251-1000,2-5,Male,No,White (Original Peoples of Eastern Europe ),,None,,QA
09/06/2020 0:35:11,GL,QA Tester,USA,North Carolina,"23,000.00",USD,"$23,000",$11/hr,251-1000,2-5,Male,No,White (Original Peoples of Eastern Europe ),,None,,QA
09/06/2020 4:51:04,GL,QA Tester,Canada,Montreal,"28,000.00",CAD,"$22,266",14.1,51-250,2-5,Female,Yes,White (Original Peoples of Eastern Europe ),,None,,QA
09/06/2020 6:38:19,GL,QA Tester,USA,Irvine,"40,000.00",USD,"$40,000",19.23,51-250,2-5,Female,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,Co-pay Health Insurance,used to be 12.50 and then 13 an hr,QA
10/06/2020 14:17:57,GL,QA Tester II,North America,Baltimore,"34,000.00",USD,"$34,000",17,51-250,0-1,Female,No,White (Original Peoples of Eastern Europe ),,Health insurance,,QA
10/06/2020 20:23:20,GL,QA Tester,East Coast,Boston,"43,000.00",USD,"$43,000",,51-250,2-5,Male,Yes,White (Original Peoples of Eastern Europe ),,"Health, Dental, 401k, Gym reimbursement, Annual Bonus",,QA
18/06/2020 01:28:51,GL,QA Tester,Canada,Montreal,"28,500.00",CAD,"$22,664",,51-250,0-1,Male,No,White (Original Peoples of Eastern Europe ),,Full Time / Health Insurance / Flexible Hours / 10 Vacation Days / 8 Sick Days,New Career,QA
25/06/2020 23:47:23,GL,QA Tester,Bay Area,Mountain View,"37,060.00",USD,"$37,060",18.53,51-250,0-1,Female,No,White (Original Peoples of Eastern Europe ),No,"Medical, 401K, Paid Vacation",,QA
18/07/2020 16:07:19,GL,QA Tester,Europe / Germany,,"25,200.00",EUR,"$27,404",,251-1000,2-5,Male,No,White (Original Peoples of Eastern Europe ),No,Prefer to not disclose,,QA
07/10/2020 9:22:48,GL,QA Tester,West Coast,Los Angeles,"31,200.00",USD,"$31,200",14.25,1000+,0-1,Male,No,White (Original Peoples of Eastern Europe ),No,Basic healthcare plan,OT hours can increase pay up to ~60%,QA
07/10/2020 18:11:08,GL,QA Technician,Europe,Warsaw,"11,200.00",PLN,"$2,627",~20 PLN / ~$6,251-1000,2-5,Male,No,White (Original Peoples of Eastern Europe ),No,"State healthcare and insurance, additional healthcare would be deducted from salary; Gym pass (partially deducted from salary); extra $12 per month to cover electricity/internet bill;",Outsource QA.,QA
17/01/2021 17:49:21,GL,"QA Tester, Contract",East Coast,Boston,,USD,,22,51-250,0-1,Genderfluid/DFAB,Yes,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",No,Health care coverage,,QA
05/02/2021 9:31:44,GL,QA Tester,Ukraine,Kyiv,"8,390.00",USD,"$8,390",,251-1000,2-5,Male,No,White (Original Peoples of Eastern Europe ),No,Insurance,,QA
05/02/2021 9:35:42,GL,QC Tester,Ukraine,Kyiv,"100,000.00",USD,"$100,000",,1000+,0-1,Transgender,No,White (Original Peoples of Eastern Europe ),No,"Unlimited PTO, free freshly bananas and coffee shop, game stipend, free in-game currency, learning and development stipend",,QA
09/03/2021 0:14:38,GL,Quality Analyst II,West Coast,Seattle,"80,000.00",USD,"$80,000",41.37,1000+,2-5,Female,Yes,White (Original Peoples of Eastern Europe ),No,"401k matching, health/dental/vision insurance, 12 days PTO (sick days and floating holidays), up to 120 hours vacation time per year, up to $1200 reimbursement for gym and ergonomic equipment, 10% discount on company stock, 1.5x OT pay, free games, 10-75% discount on hardware and software, online and in-person training available","Started as a contractor for a few years before converting to fulltime with much better support, pay, and benefits",QA
2/15/19,GL,QA Analyst,West Coast,Los Angeles,"43,000.00",USD,"$43,000",,251-1000,11-15,Male,,White (Original Peoples of Eastern Europe ),,"401k, profit sharing, Health/Dental/Vision, 25 days PTO, certification training, tuition reimbursement",underpaid in my org (both for position and exp),QA
2/15/2019,GL,"QA Analyst, Mobile",West Coast,San Francisco,"58,000.00",USD,"$58,000",,51-250,6-10,Male,,White (Original Peoples of Eastern Europe ),,"401k, Health, Stock Options, WFH occasionally, beer/snacks, catered lunch & dinner credit, Flex-Time off, Education budget, many more",,QA
2/15/2019,GL,"QA Analyst, Technical",East Coast,,"45,000.00",USD,"$45,000",,51-250,2-5,Male,,White (Original Peoples of Eastern Europe ),,"401k, Health/Dental/Vision, 25 days PTO0, Stock Options, certification training, shipping bonus, WFH occassionally",,QA
2/18/2019,GL,QA,Canada,Montreal,"25,000.00",CAD,"$19,881",12$,251-1000,2-5,Female,,White (Original Peoples of Eastern Europe ),,"health, dental",,QA
2/18/2019,GL,QA,West Coast,Seattle,"27,000.00",USD,"$27,000",$13,251-1000,0-1,Male,,White (Original Peoples of Eastern Europe ),,None,,QA
2/21/2019,GL,Quality Analyst,Canada,,"80,000.00",CAD,"$63,618",,251-1000,11-15,Male,,White (Original Peoples of Eastern Europe ),,"RRSP match, performance bonus, stock purchase plan, health",,QA
04/05/2021 16:52:49,GL,QA Analyst,Ontario,Toronto,"34,000.00",CAD,"$27,038",,51-250,2-5,Female,No,White (Original Peoples of Eastern Europe ),No,Yes,,QA
07/05/2021 3:01:15,GL,"QA, Development Tester",West Coast,Vancouver,"48,000.00",CAD,"$38,171",,51-250,6-10,Female,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",No,"Health, dental, vision, life insurance, flex schedule, PTO, profit sharing, RRSP matching, company gifts for milestones, & various perks with local businesses",,QA
10/06/2020 19:40:35,GL,"Researcher, UX Associate",California,Irvine,"79,000.00",USD,"$79,000",$38.46,1000+,2-5,Female,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"401k, Health/Dental, bonuses, free games, PTO",,Research
04/12/2020 17:09:09,GL,UX Research Project Manager,Canada,Toronto,"80,000.00",CAD,"$63,618",50,251-1000,6-10,Male,No,White (Original Peoples of Eastern Europe ),No,"Profitability bonuses, medical/dental, education",,Research
19/02/2021 18:30:05,GL,Statistician,North America,Los Angeles,"94,000.00",USD,"$94,000",,1000+,6-10,Non-binary,Yes,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent), White (Original Peoples of Eastern Europe )",No,"401k match up to 4%, health, dental, vision, unlimited PTO, snacks, meals, in-game currency, gym membership, game purchasing stipend, 10-15% annual bonus",,Research
2/18/2019,GL,User Researcher,West Coast,Los Angeles,"85,000.00",USD,"$85,000",$40,251-1000,2-5,Female,,White (Original Peoples of Eastern Europe ),,"401k with match, Roth Conversion IRA, Health/Dental/Vision, PTO, profit sharing",have PhD in games user research,Research
12/03/2019 4:42:22,GL,"Animator, Technical Senior",Canada,Montreal,"110,000.00",CAD,"$87,475",,51-250,11-15,Male,No,White (Original Peoples of Eastern Europe ),,"RRSP Match, Health/Dental/Vision, Stock Options, 18 days PTO, Free Games, French Language Classes, Gym Reimbursement, Public Transport Reimbursement",,Senior Animator
29/03/2019 15:36:21,GL,"Animator, Lead",West Coast,San Francisco,"114,000.00",USD,"$114,000",,11-50,6-10,Male,No,White (Original Peoples of Eastern Europe ),,"Health, 5 weeks PTO",,Senior Animator
03/03/2020 16:51:00,GL,"Animator, Lead",West Coast,Los Angeles,"190,000.00",USD,"$190,000",,11-50,16+,Male,No,White (Original Peoples of Eastern Europe ),,"Annual bonus, Signing bonus, 401K match, Health/Vision/Dental, RSU purchase plan, Can work from home",,Senior Animator
07/06/2020 21:37:15,GL,"Animator, Principal",California,Los Angeles,"165,000.00",USD,"$165,000",,1000+,16+,Male,No,White (Original Peoples of Eastern Europe ),,"Medical, Dental, 401k matching, Bonus",,Senior Animator
07/06/2020 22:56:41,GL,"Animator, Lead",Georgia,Atlanta,"82,000.00",USD,"$82,000",,51-250,6-10,Male,No,White (Original Peoples of Eastern Europe ),,"401k matching, Medical, dental, vision, unlimited PTO, profit sharing",,Senior Animator
08/06/2020 2:55:31,GL,"Animator, Technical",Québec,Montréal,"58,000.00",CAD,"$46,123",,251-1000,2-5,Male,Yes,White (Original Peoples of Eastern Europe ),,"Complete insurance, Bonus, 3 week vacation + 7 personnal/sick days + Christmas / NYE holidays, Remote doctor, WFH, 60% transit pass paid, etc.",,Senior Animator
08/06/2020 18:23:39,GL,"Animator, Lead",Canada,Edmonton,"97,000.00",CAD,"$77,137",,251-1000,6-10,Female,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"401k matching, stocks, extended health care insurance, yearly bonus",,Senior Animator
08/06/2020 19:53:59,GL,"Animator, Senior",California,San Francisco,"123,000.00",USD,"$123,000",$80,11-50,16+,Male,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"401k, Health Insurance, Annual Bonus, Snacks and drinks, Travel Stipend and Entertainment stipend",,Senior Animator
09/06/2020 14:04:55,GL,"Animator, Senior",California,Los Angeles,"110,000.00",USD,"$110,000",,51-250,6-10,Male,No,White (Original Peoples of Eastern Europe ),,"Health care, 401K",,Senior Animator
09/06/2020 21:00:16,GL,"Animator, 3D Senior","Canada, Quebec",Montreal,"85,000.00",CAD,"$67,595",,11-50,6-10,Male,No,White (Original Peoples of Eastern Europe ),,Flexible work hours.,Small indie company with very transparent values. Everyone were aware of who's working and on what. Good communication thanks to it's small team size.,Senior Animator
09/06/2020 22:45:02,GL,"Animator, Senior",East Coast,Boston,"75,000.00",USD,"$75,000",,11-50,6-10,Female,No,White (Original Peoples of Eastern Europe ),,"401k matching, Health/Vision/Dental, PTO sick days, holidays, can work remotely",,Senior Animator
10/06/2020 18:23:04,GL,"Animator, Senior",East Coast,Montreal,"105,500.00",CAD,"$83,897",,51-250,11-15,Male,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"RRSP, Employee matching for RRSP deposits to a certain %, Employee matching for donations, Yearly bonus with discretionary RSU awards. RSU awards upon signing. Full extended health.",,Senior Animator
11/06/2020 19:54:07,GL,"Animator, Senior",West Coast,Los Angeles,"132,000.00",USD,"$132,000",,251-1000,16+,Female,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"401k matching, medical, dental, vision, annual bonus, profit sharing",,Senior Animator
07/10/2020 15:31:07,GL,"Animator, 3D Senior",Canada,Montreal,"90,000.00",CAD,"$71,571",,51-250,6-10,Male,No,White (Original Peoples of Eastern Europe ),No,Full Insurance Coverage / RRSP Matching Contribution / Bonus',,Senior Animator
2/16/2019,GL,"Animator, Senior",West Coast,,"87,000.00",USD,"$87,000",,51-250,6-10,Male,,White (Original Peoples of Eastern Europe ),,"401k with matching, Health, Dental, Life Insurance, Identity Theft Prevention, discounts, free drinks, 28 days PTO, yearly bonus",,Senior Animator
2/17/2019,GL,"Animator, Lead",West Coast,San Francisco,"114,000.00",USD,"$114,000",,11-50,6-10,Male,,White (Original Peoples of Eastern Europe ),,"Health, flexible PTO and WFH",,Senior Animator
2/17/2019,GL,"Animator, Senior",Midwest,,"111,000.00",CAD,"$88,271",,51-250,6-10,Male,,White (Original Peoples of Eastern Europe ),,"RRSP matching, dental+vision, stock options, PTO and sick days, annual bonus",,Senior Animator
2/18/2019,GL,"Animator, Technical Senior",West Coast,San Francisco,"125,000.00",USD,"$125,000",,51-250,11-15,Male,,White (Original Peoples of Eastern Europe ),,"401K with company match, Health, Dental, Vision. 18 days PTO, bonus, stock, free games",,Senior Animator
2/19/2019,GL,"Animator, Lead",East Coast,,"72,000.00",USD,"$72,000",,251-1000,6-10,NA,,,,,,Senior Animator
05/04/2019 18:39:16,GL,"Artist, Technical Senior",West Coast,"Redwood City, CA","120,000.00",USD,"$120,000",,51-250,11-15,Male,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"401K with company match, Health, Dental, Vision. 15 days PTO, 6 corp holidays, +bonus, stock plan, free games",,Senior Artist
07/06/2020 21:10:14,GL,"Artist, Senior",United States,Seattle,"76,000.00",USD,"$76,000",,11-50,6-10,Female,No,White (Original Peoples of Eastern Europe ),,"Medical, Dental","remote position, company based in San Francisco",Senior Artist
07/06/2020 21:32:28,GL,"Artist, Technical Senior",West Coast,Seattle,"150,000.00",USD,"$150,000",,1-10,6-10,Male,No,White (Original Peoples of Eastern Europe ),,"401k, Heath/Dental/Vision",,Senior Artist
07/06/2020 22:54:53,GL,"Artist, Look Development Lead",Midwest,Austin,"65,000.00",USD,"$65,000",,51-250,6-10,Female,No,White (Original Peoples of Eastern Europe ),,"Health, 401k",Masters Degree,Senior Artist
07/06/2020 23:42:25,GL,"Artist, Visual Effects Senior",Quebec,Montreal,"90,000.00",CAD,"$71,571",43.27,51-250,6-10,Male,No,White (Original Peoples of Eastern Europe ),,"RRSP matching, company stock, bonuses, 3 weeks vacation, medical, relocation, educational funds, raises, gym subsidy, games subsidy",,Senior Artist
07/06/2020 23:45:04,GL,"Artist, Visual Effects Senior",Quebec,Montreal,"98,000.00",CAD,"$77,933",47.12,11-50,6-10,Male,No,White (Original Peoples of Eastern Europe ),,"personal days, 3 weeks holidays, work from home",,Senior Artist
08/06/2020 1:16:32,GL,"Artist, Character Senior",Canada,Montreal,"80,000.00",CAD,"$63,618",,11-50,6-10,Male,Yes,White (Original Peoples of Eastern Europe ),,"PTO, flexible hours, 3 weeks vacation, sick days, WFH, insurance (dental, Masso, physio, etc)",,Senior Artist
08/06/2020 9:39:51,GL,"Artist, Concept Senior",South East Asia,Kuala Lumpur,"14,000.00",MYR,"$3,316",7,51-250,2-5,Male,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"Optical, Gym, Medical, Parking(if you are senior)","""Malaysia’s leading CGI studio as well as one of the region’s best""",Senior Artist
08/06/2020 10:08:28,GL,"Artist, Concept Senior",Oceania,Wellington,"72,000.00",NZD,"$49,300",,51-250,2-5,Male,No,White (Original Peoples of Eastern Europe ),,N/A,,Senior Artist
08/06/2020 19:40:13,GL,"Artist, Technical Senior",Canada,Charlottetown,"72,000.00",CAD,"$57,257",,11-50,11-15,Male,No,White (Original Peoples of Eastern Europe ),,"Health, Vision, Dental",,Senior Artist
10/06/2020 12:32:28,GL,"Artist, Senior Lead",Midwest,,"123,500.00",USD,"$123,500",,251-1000,16+,Male,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"401k, 145hrs PTO",,Senior Artist
10/06/2020 17:22:45,GL,"Artist, Character Senior",USA,San Francisco,"100,000.00",USD,"$100,000",,51-250,6-10,Male,No,White (Original Peoples of Eastern Europe ),,"401K (unmatched), Health, Vision, Dental, Unlimited PTO",,Senior Artist
10/06/2020 19:04:56,GL,"Artist, Concept Senior",West Coast,san francisco,"118,000.00",USD,"$118,000",,51-250,6-10,Female,No,White (Original Peoples of Eastern Europe ),,"no 401k match but 401k, Unlimited PTO/Sick, Health insurance Anthem or Kesier, transit stipend",,Senior Artist
10/06/2020 23:16:12,GL,"Artist, Cinematic Senior",Southern California,,"100,000.00",USD,"$100,000",,1000+,11-15,Female,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"401K Matching, Insurance (Med, Dental, Vision), Bonuses",,Senior Artist
11/06/2020 4:20:03,GL,"Artist, Concept Senior",West Coast,San Francisco,"115,000.00",USD,"$115,000",,51-250,6-10,Female,No,White (Original Peoples of Eastern Europe ),,"401k, health/dental/vision, unlimited PTO. Small bonus sometimes.",College credit intern. ie: no salary. Starting pay was 48k. Asked for every raise except one. Free intern>48k >65k >75k >90k >115k over 8years at same company. Asked for every promotion. I do way more than just concept art. You can’t buy a house under a million dollars around here.,Senior Artist
13/06/2020 02:24:06,GL,"Artist, Technical Senior",United Kingdom,Horsham,"56,450.00",USD,"$56,450",,251-1000,6-10,Male,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"Health, dental",,Senior Artist
13/06/2020 14:35:00,GL,"Artist, Lead",Canada Ontario,Toronto,"85,000.00",CAD,"$67,595",,251-1000,11-15,Male,Yes,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,Yes,,Senior Artist
14/06/2020 12:59:51,GL,"Artist, Texture Senior","Canada, ON",Toronto,"92,000.00",CAD,"$73,161",,251-1000,16+,Male,No,White (Original Peoples of Eastern Europe ),,"Health, bonus, pto, sick days",,Senior Artist
17/06/2020 04:53:20,GL,"Artist, Lighting Lead",West Coast,Seattle,"121,000.00",USD,"$121,000",,51-250,16+,Male,No,White (Original Peoples of Eastern Europe ),,"Health, Dental, Vision, 401K match",,Senior Artist
17/06/2020 04:56:17,GL,"Artist, Lighting Senior",West Coast,Seattle,"198,000.00",USD,"$198,000",,1000+,16+,Male,No,White (Original Peoples of Eastern Europe ),,"401K, Health, Dental, Vision",Gross salary includes stock/signing bonus - Amazon Games Studio,Senior Artist
18/06/2020 01:42:11,GL,"Artist, Cinematic Lead",Washington,Seattle,"86,000.00",USD,"$86,000",,51-250,6-10,Male,No,White (Original Peoples of Eastern Europe ),,"401K Matching, Dental/Vision, Unlimited PTO, Flexible WFH",,Senior Artist
18/06/2020 22:42:53,GL,"Artist, Technical Senior",CA,Irvine,"160,000.00",USD,"$160,000",,1000+,11-15,Male,No,"Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture)",,"401k, health, profit sharing",,Senior Artist
28/06/2020 13:29:49,GL,Art Lead,Spain,Barcelona,"38,400.00",USD,"$38,400",20$,1-10,0-1,Female,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",No,N/A,"Full time contractor, working remotely",Senior Artist
03/07/2020 16:36:28,GL,"Artist, Lighting Senior",QC,Montreal,"99,330.00",CAD,"$78,990",47.75,51-250,11-15,Male,No,White (Original Peoples of Eastern Europe ),No,yes,,Senior Artist
25/07/2020 14:12:10,GL,"Artist, Lead/Senior",Europe,Budapest,"27,600.00",USD,"$27,600",$14,51-250,2-5,Female,Yes,White (Original Peoples of Eastern Europe ),No,"Health Insurance, Gym membership",,Senior Artist
27/07/2020 23:45:44,GL,"Artist, Technical Senior",California,Los Angelos,"175,000.00",USD,"$175,000",,1000+,6-10,Non-binary,Yes,White (Original Peoples of Eastern Europe ),No,"401k match, healthcare (very good), stock option, bonus money for gym, 20 days paid holiday, 8 days sick.",,Senior Artist
13/08/2020 17:15:40,GL,"Artist, Character Senior",England,,"48,000.00",GBP,"$62,554",,251-1000,6-10,Male,No,White (Original Peoples of Eastern Europe ),No,Healthcare,,Senior Artist
14/08/2020 16:09:04,GL,"Artist, Technical Senior",Canada,Montreal,"130,000.00",CAD,"$103,380",,251-1000,2-5,Male,No,American Indian or Alaskan Native (Original Peoples of North and South America),No,"RRSP match, Medical/Dental/Vision, sports allowance, moving bonus, catered lunches & free breakfast, WFH, 2 weeks float/sick/mental health days & 4 weeks vacation",,Senior Artist
02/09/2020 17:18:39,GL,"Artist, Technical Senior",West Coast,SF Bay Area,"155,000.00",USD,"$155,000",,51-250,11-15,Male,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",No,"20k Signing bonus, Game shipping bonuses, Medical/Dental/Vision/Life + HRA, PTO + 3 wks sick, 401k 50% match on contrib up to 6%, Gym",Definitely read ALL the listed benefits in this spreadsheet. Always factor that into the base salary they offer you. Good luck and thank for the community contributing to this.,Senior Artist
27/09/2020 01:25:00,GL,"Artist, Lead",Quebec,Montreal,"93,000.00",CAD,"$73,956",,251-1000,11-15,Male,No,"Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture)",No,"Bonus, 4 semaines des vacances, Health insurance, gym",not overtime culture,Senior Artist
16/10/2020 17:39:50,GL,"Artist, Environment Senior",West Coast,Irvine,"115,000.00",USD,"$115,000",57.5,1000+,6-10,Male,No,White (Original Peoples of Eastern Europe ),No,"~22k bonus, 25% 401k match, healthcare, dental, ~4 weeks vacation",,Senior Artist
16/12/2020 22:32:25,GL,"Artist, Technical, Senior",Southern California,Los Angeles,"119,000.00",USD,"$119,000",,51-250,2-5,Female,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",No,"3 weeks PTO, free lunch, medical and dental insurance, vision plan",,Senior Artist
08/01/2021 20:55:11,GL,"Artist, Environment Senior",West Coast US,"San Mateo, CA","90,000.00",USD,"$90,000",,51-250,11-15,Male,No,White (Original Peoples of Eastern Europe ),No,"Health, Dental, Vision, 401k, PTO, company shares",,Senior Artist
10/01/2021 23:13:08,GL,"Artist, Lighting Senior",United Kingdom,London,"45,000.00",GBP,"$58,644",,11-50,2-5,Male,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",No,No,,Senior Artist
02/17/2019,GL,"Artist, Figure Senior",East Coast,Maryland,"110,000.00",USD,"$110,000",,51-250,6-10,Male,,White (Original Peoples of Eastern Europe ),,"401K with company match, Health, Dental, Vision. 15 days pto, 6 corp holidays, bonus, stock, drinks, free games, employer contrib HSA",,Senior Artist
2/17/2017,GL,"Artist, Concept Senior",East Coast,,"85,000.00",USD,"$85,000",,51-250,6-10,Female,,White (Original Peoples of Eastern Europe ),,"410k w match, high deductable medical/dental w HRA, 2 weeks PTO/sick, bonuses, some paid-for training programs",I started at $65k 5 years ago. Granted raises asked for,Senior Artist
2/17/2019,GL,"Artist, Technical Senior",East Coast,Florida,"85,000.00",USD,"$85,000",,51-250,6-10,Male,,White (Original Peoples of Eastern Europe ),,"401K with company match, Health, Dental, Vision. 15 unluu unlimited pto, 6 corp holidays, bonus, stock, drinks, free games, employer contrib HSA",,Senior Artist
2/18/19,GL,"Artist, Senior",West Coast,Seattle,"200,000.00",USD,"$200,000",,51-250,6-10,Female,,nonwhite,,"401k with match, Health/Dental/Vision, practically unlimited PTO, flex time, WFH within reason ok, drinks/snacks, bonus",,Senior Artist
08/06/2020 20:52:43,GL,"Designer, Game Systems Senior",New England,Boston,"80,000.00",USD,"$80,000",,51-250,6-10,Non-binary,Yes,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"Health, Dental, Vision, 401k match (3.5% employer to 6% employee)",,Senior Designer
09/06/2020 18:13:31,GL,"Designer, UI/UX Senior",CA,Palo Alto,"115,000.00",USD,"$115,000",58,251-1000,6-10,Male,No,White (Original Peoples of Eastern Europe ),,"food provided, massages, gym, 401k matching",,Senior Designer
10/06/2020 2:40:03,GL,"Design, Lead (remote)",California,Newport Beach,"54,000.00",USD,"$54,000",,11-50,6-10,Male,No,White (Original Peoples of Eastern Europe ),,None,,Senior Designer
12/06/2020 22:47:20,GL,"Designer, Senior Economy",Bay Area,San Francisco,"135,000.00",USD,"$135,000",,51-250,11-15,Male,No,White (Original Peoples of Eastern Europe ),,"Health/Dental/Vision, ESPP, bonuses",Masters Degree,Senior Designer
13/06/2020 05:10:46,GL,"Designer, Cinematic Senior",Southern California,,"100,000.00",USD,"$100,000",,1000+,11-15,Female,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"401k matching, Health insurance, Paid-time off, Bonuses","Please update Row 75 with this info, thanks.",Senior Designer
